target,feature_set,model,transformed_feature,importance
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_National Hydroelectric Power Corporation Limited (NHPC,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_National Industrial Corridor Development Corporation,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_National Institute of Technology Delhi,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_National Institute of Technology Uttarakhand,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,"cat__agency_National Institute of Technology, Meghalaya",0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_New Mangalore Port Authority,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_North Central Railway (NCR,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Northen Railway [NR],0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_PMSSY/Institute of National Importance (INI,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Paradip Port Trust [PPT],0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Patna Metro Rail Corporation Ltd. [PMRCL],0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_RCIL,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Reliance Industries Ltd,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_SECL - CIL,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_SR-ERS,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Sikkim University,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_South Central Railway [SCR] - I,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_South East Central Railway [SECR] - II,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_South Eastern Central Railway,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_South Eastern Railway - JH,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Southern Railway (SR,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Southern Railways [SR] - construction,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Sterlite Power,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_WR,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Water Resources Department-MN,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Water Resources-BR,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Water Resources-CT,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Water Resources-OR,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_West Central Railway WCR I,0.00000000
future_schedule_later_3m,CORE_PLUS_CONDITIONAL,Random Forest,cat__agency_Western Railway WR - II,0.00000000
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Roads & Highways,0.16494640
future_schedule_later_3m,CORE_SAFE,Random Forest,num__progress_current,0.11998893
future_schedule_later_3m,CORE_SAFE,Random Forest,num__expenditure_to_original_cost,0.08669700
future_schedule_later_3m,CORE_SAFE,Random Forest,num__expenditure_current,0.06893974
future_schedule_later_3m,CORE_SAFE,Random Forest,num__original_cost_current,0.06846898
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Railways,0.05393777
future_schedule_later_3m,CORE_SAFE,Random Forest,num__months_since_first_observation,0.04843289
future_schedule_later_3m,CORE_SAFE,Random Forest,num__months_observed,0.04059493
future_schedule_later_3m,CORE_SAFE,Random Forest,num__expenditure_change_1m,0.03598627
future_schedule_later_3m,CORE_SAFE,Random Forest,num__missingindicator_progress_change_1m,0.03029100
future_schedule_later_3m,CORE_SAFE,Random Forest,num__missingindicator_expenditure_change_1m,0.02477363
future_schedule_later_3m,CORE_SAFE,Random Forest,num__expenditure_change_3m,0.02438418
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Waste & Water,0.02324056
future_schedule_later_3m,CORE_SAFE,Random Forest,num__expenditure_velocity_3m,0.02263878
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Transmission & Distribution,0.02114223
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Aviation & Aviation Infrastructure,0.01704972
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Oil & Gas,0.01613523
future_schedule_later_3m,CORE_SAFE,Random Forest,num__progress_change_1m,0.01260092
future_schedule_later_3m,CORE_SAFE,Random Forest,num__progress_velocity_3m,0.01093272
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Coal,0.01076092
future_schedule_later_3m,CORE_SAFE,Random Forest,num__progress_change_3m,0.01028804
future_schedule_later_3m,CORE_SAFE,Random Forest,num__progress_acceleration_3m,0.00906169
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Water Resources,0.00806921
future_schedule_later_3m,CORE_SAFE,Random Forest,num__missingindicator_progress_acceleration_3m,0.00764180
future_schedule_later_3m,CORE_SAFE,Random Forest,num__schedule_revision_count_to_date,0.00677265
future_schedule_later_3m,CORE_SAFE,Random Forest,num__months_since_schedule_revision,0.00617861
future_schedule_later_3m,CORE_SAFE,Random Forest,num__missingindicator_months_since_schedule_revision,0.00605474
future_schedule_later_3m,CORE_SAFE,Random Forest,num__missingindicator_months_since_material_progress_change,0.00575050
future_schedule_later_3m,CORE_SAFE,Random Forest,num__missingindicator_progress_change_3m,0.00501466
future_schedule_later_3m,CORE_SAFE,Random Forest,num__missingindicator_progress_velocity_3m,0.00383803
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Telecommunication,0.00342254
future_schedule_later_3m,CORE_SAFE,Random Forest,num__missingindicator_expenditure_velocity_3m,0.00340779
future_schedule_later_3m,CORE_SAFE,Random Forest,num__months_since_material_progress_change,0.00315199
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Healthcare,0.00259012
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Education,0.00254249
future_schedule_later_3m,CORE_SAFE,Random Forest,num__missingindicator_expenditure_change_3m,0.00246380
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Energy Storage,0.00196588
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Urban Public Transport,0.00184374
future_schedule_later_3m,CORE_SAFE,Random Forest,num__revised_cost_missing,0.00169288
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Electricity Generation,0.00163828
future_schedule_later_3m,CORE_SAFE,Random Forest,num__missingindicator_months_since_cost_revision,0.00139278
future_schedule_later_3m,CORE_SAFE,Random Forest,num__cost_revision_count_to_date,0.00121312
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Steel,0.00081300
future_schedule_later_3m,CORE_SAFE,Random Forest,num__months_since_cost_revision,0.00074275
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Metals & Mining,0.00032036
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Shipping,0.00015764
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Real Estate,0.00001412
future_schedule_later_3m,CORE_SAFE,Random Forest,"cat__sector_Tourism, Hospitality & Wellness",0.00001397
future_schedule_later_3m,CORE_SAFE,Random Forest,num__progress_missing,0.00000000
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Construction,0.00000000
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Inland Waterways,0.00000000
future_schedule_later_3m,CORE_SAFE,Random Forest,cat__sector_Logistics Infrastructure,0.00000000
