report_month,sl_no,project_code,legacy_ocms_code,identifier_status,project_name,agency,ministry,sector,state,date_of_approval,start_date,original_doc,revised_doc,original_cost,revised_cost,expenditure,physical_progress,source_file,source_page,source_section,extraction_status
2025-06,556,,N24001551,ALTERNATE_IDENTIFIER,DELHI-AMRITSAR-KATRA EXPRESSWAY (PHASE-II PKG-XIV) FROM JUNCTION WITH PATHANKOT-GURDASPUR ROAD (NH-5,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,10/2021,,09/2024,12/2025,3044.02,3044.02,1589.44,70.21,QPISR_QR_1st_2025-26.pdf,122,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,557,,N24001552,ALTERNATE_IDENTIFIER,DELHI-AMRITSAR-KATRA EXPRESSWAY (PHASE-II PKG-XV) [JUNCTION WITH HIRANAGAR ROAD NEAR VILLAGE GURHA B,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,10/2021,,09/2024,02/2026,2714.95,2714.95,1663.19,85.78,QPISR_QR_1st_2025-26.pdf,122,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,558,,N24001619,ALTERNATE_IDENTIFIER,CORRIDOR EFFICIENCY IMPROVEMENT INCLUDING REMOVAL OF BLACK SPOTS IN LAKHANPUR - SAMBA SECTION OF NH-,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,08/2022,,06/2024,06/2025,200.05,200.05,153.3,63.2,QPISR_QR_1st_2025-26.pdf,122,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,559,,N24001620,ALTERNATE_IDENTIFIER,CONSTRUCTION OF TUNNELS/VIADUCTS AT IDENTIFIED SLIDING/SLIP ZONES AT KM 130.550 TO KM.130.750; KM.,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,09/2021,,10/2023,12/2025,442.14,,352.62,19.88,QPISR_QR_1st_2025-26.pdf,122,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,560,,N24001621,ALTERNATE_IDENTIFIER,"4L OF KM.165.092 TO KM.171.855 (NORTH BOUND) AND FROM KM.166.895 TO KM.173.638 (SOUTH BOUND), EXCL.",NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,07/2021,,08/2024,07/2025,614.48,,187.59,7.0,QPISR_QR_1st_2025-26.pdf,123,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,561,,N24001622,ALTERNATE_IDENTIFIER,4L TWIN TUBE TUNNEL INCLUDING APPROACHES FROM DIGDOL TO KHUNI NALLAH (NORTH BOUND CONNECTING WITH EX,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,07/2021,,06/2024,07/2025,1401.87,,751.11,0.0,QPISR_QR_1st_2025-26.pdf,123,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,562,,N24001623,ALTERNATE_IDENTIFIER,BANIHAL BYPASS (DELINKED FROM SRINAGAR - BANIHAL) FROM KM. 187.00 TO KM. 189.350,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,01/2020,,01/2024,02/2025,336.01,,223.02,34.0,QPISR_QR_1st_2025-26.pdf,123,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,563,,N24001624,ALTERNATE_IDENTIFIER,CONSTRUCTION OF EMERGENCY LANDING FACILITY FROM KM. 246.60 TO KM. 249.70 ON SRINAGAR - BANIHAL SECTI,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,07/2019,,10/2020,04/2023,157.05,,139.54,100.0,QPISR_QR_1st_2025-26.pdf,123,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,564,,N24001627,ALTERNATE_IDENTIFIER,4L OF TWIN TUBE TUNNEL CONFIGURATION INCLUDING APPROACHES FROM MAROG TO DIGDOL (FROM KM.154.210 TO K,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,07/2021,,02/2025,05/2026,1912.17,,148.88,0.0,QPISR_QR_1st_2025-26.pdf,123,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,565,,N24001833,ALTERNATE_IDENTIFIER,JAMMU - AKHNOOR SECTION OF NH 144A PKG- 3B,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,07/2022,,03/2025,,198.28,,85.49,71.09,QPISR_QR_1st_2025-26.pdf,123,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,566,,N24001897,ALTERNATE_IDENTIFIER,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHAINAGE KM 102 TO KM 13,BRO,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,03/2021,,07/2024,03/2025,642.24,,345.14,95.0,QPISR_QR_1st_2025-26.pdf,123,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,567,,N24001898,ALTERNATE_IDENTIFIER,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHAINAGE KM 30.000 TO K,BRO,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,07/2020,,11/2024,,272.49,,133.66,87.24,QPISR_QR_1st_2025-26.pdf,123,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,568,,N24001899,ALTERNATE_IDENTIFIER,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHAINAGE KM 134.95 TO KM,BRO,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,02/2021,,07/2024,,395.25,,140.42,64.0,QPISR_QR_1st_2025-26.pdf,123,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,569,,N24001900,ALTERNATE_IDENTIFIER,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHAINAGE KM 49.150 TO KM,BRO,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,03/2020,,08/2024,,796.97,,323.85,79.0,QPISR_QR_1st_2025-26.pdf,124,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,570,,N24001901,ALTERNATE_IDENTIFIER,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHAINAGE KM 64.535 TO K,BRO,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,03/2020,,09/2023,,152.93,,90.3,78.27,QPISR_QR_1st_2025-26.pdf,124,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,571,,N24001926,ALTERNATE_IDENTIFIER,CONSTRUCTION OF TWIN TUBE TUNNELS ON JAMMU KASHMIR RING ROAD (NH-244A) BETWEEN DESIGN CH. 50+600 TO,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,03/2023,,06/2025,,939.86,,475.07,69.93,QPISR_QR_1st_2025-26.pdf,124,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,572,,N24001998,ALTERNATE_IDENTIFIER,"CONSTRUCTION OF 4 LANE WITH PAVED SHOULDER FROM (DESIGN CH. 14+200 TO 24+400), (DESIGN CH. 35+300 TO",BRO,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,06/2022,,08/2025,,832.46,,227.5,46.0,QPISR_QR_1st_2025-26.pdf,124,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,573,,N24002059,ALTERNATE_IDENTIFIER,2L NH-1 FROM KM 8.660 TO KM 33.775 (SUMBAL TO WAYUL) TO 4L DUAL CARRIAGEWAY NH STANDARD AS PART OF S,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,09/2022,,06/2026,06/2026,1183.6,,197.13,16.63,QPISR_QR_1st_2025-26.pdf,124,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,574,,N24002060,ALTERNATE_IDENTIFIER,DELHI AMRITSAR KATRA EXPRESSWAY (PHASE-II PKG XVIII) DEVELOPMENT AND UPGRADATION OF FOUR LANE ACCESS,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,03/2023,,11/2025,,1107.0,,338.91,38.81,QPISR_QR_1st_2025-26.pdf,124,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,575,,N24002061,ALTERNATE_IDENTIFIER,4/6L ACCESS CONTROL EXPRESSWAY FROM DESIGN CHAINAGE KM 515.000 TO 528.300 (KUNJWANI TO SIDHRA SECTIO,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,08/2022,,06/2025,,2474.47,,923.64,40.17,QPISR_QR_1st_2025-26.pdf,124,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,576,,N24002119,ALTERNATE_IDENTIFIER,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER FROM DESIGN CHAINAGE KM 162.800 TO KM,BRO,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,10/2022,,01/2026,,562.45,,99.06,25.0,QPISR_QR_1st_2025-26.pdf,124,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,577,,N24002179,ALTERNATE_IDENTIFIER,CONSTRUCTION OF 4 LANE WITH PAVED SHOULDER (PATTAN BYPASS) GREENFIELD BYPASS FROM EXISTING CH. KM 24,BRO,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,03/2023,,07/2026,,980.21,,300.02,8.0,QPISR_QR_1st_2025-26.pdf,125,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,578,,N24002180,ALTERNATE_IDENTIFIER,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER FROM EXISTING CHAINAGE KM 166.100 TO KM,BRO,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,09/2021,,07/2026,,734.64,,19.6,8.0,QPISR_QR_1st_2025-26.pdf,125,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,579,,N24002185,ALTERNATE_IDENTIFIER,CONSTRUCTION OF 2 LANE WITH PAVED SHOULDERS (BARAMULLA BYPASS) GREENFIELD BYPASS FROM EXISTING CH. K,BRO,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,03/2023,,09/2026,,992.43,,338.33,0.0,QPISR_QR_1st_2025-26.pdf,125,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,580,,N24002210,ALTERNATE_IDENTIFIER,WIDENING AND STRENGTHENING OF RAFIABAD-KUPWARA-CHOWKIBAL-TANGDHAR- CHAMKOT (NH-701) ROAD FROM DESIGN,BRO,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,03/2024,,05/2027,,1404.94,,,0.0,QPISR_QR_1st_2025-26.pdf,125,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,581,,N24000471,ALTERNATE_IDENTIFIER,FOUR LANING OF RAMBAN - BANIHAL SECTION OF NH-1A,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,12/2015,,06/2019,,2168.66,,,0.0,QPISR_QR_1st_2025-26.pdf,125,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,582,,N24000488,ALTERNATE_IDENTIFIER,FOUR LANING OF UDHAMBUR - RAMBAN SECTION OF NH-1A,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,12/2015,,12/2018,11/2024,2136.97,2644.0,2386.51,99.5,QPISR_QR_1st_2025-26.pdf,125,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,583,,N24000717,ALTERNATE_IDENTIFIER,CONSTRUCTION OF STAND ALONE RING ROAD/ BYPASS AROUND JAMMU CITY IN THE STATE OF J AND K ON EPC MODE,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,12/2017,,07/2021,07/2025,1471.75,1471.75,1731.65,98.94,QPISR_QR_1st_2025-26.pdf,125,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,584,,N24000868,ALTERNATE_IDENTIFIER,UP-GRADATION TO 4-LANE WITH PAVED SHOULDER OF JAMMU-AKHNOOR ROAD SECTION OF NH-144A FROM GANESH VIHA,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,03/2018,,07/2021,08/2023,253.44,,191.14,83.23,QPISR_QR_1st_2025-26.pdf,125,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,585,,N24001256,ALTERNATE_IDENTIFIER,CONSTRUCTION OF (I) CONNECTING ROAD FROM Z-MORH TUNNEL TO ZOJILA TUNNEL AND (II) 14.150 KM LONG BI-D,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,08/2020,,09/2026,,6808.69,,3013.84,49.92,QPISR_QR_1st_2025-26.pdf,126,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,586,,N24001264,ALTERNATE_IDENTIFIER,UP-GRADATION TO 2-LANE WITH PAVED SHOULDER FROM KM 12.850 TO KM20.300 OF 7.450KM LENGTH ON GOHA-KHEL,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,07/2020,,04/2022,10/2024,228.39,,69.32,88.09,QPISR_QR_1st_2025-26.pdf,126,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,587,,N24001266,ALTERNATE_IDENTIFIER,UP-GRADATION TO 2-LANE WITH PAVED SHOULDER FROM KM 20.300 TO KM 29.030 OF 8.730 KM LENGTH ON GOHA-K,NHIDCL,,ROAD TRANSPORT AND HIGHWAYS,Jammu and Kashmir,07/2020,,04/2022,11/2023,210.79,,72.72,93.63,QPISR_QR_1st_2025-26.pdf,126,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,588,,N06000087,ALTERNATE_IDENTIFIER,RAJRAPPA RCE OCP ( 3.0 MTY),CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,12/2009,,03/2016,,510.85,,488.57,75.0,QPISR_QR_1st_2025-26.pdf,126,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,589,,N06000096,ALTERNATE_IDENTIFIER,MURAIDIH UG TURN-KEY PROJECT,BCCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,02/2011,,04/2014,,339.88,,190.48,70.0,QPISR_QR_1st_2025-26.pdf,126,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,590,,N06000098,ALTERNATE_IDENTIFIER,MOONIDIH XV SEAM UG,BCCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,08/2011,,03/2019,,1230.27,,620.97,81.0,QPISR_QR_1st_2025-26.pdf,126,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,591,,N06000169,ALTERNATE_IDENTIFIER,CHITRA EAST (RCE) OCP,ECL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,08/2018,,03/2026,03/2026,513.98,,228.35,51.0,QPISR_QR_1st_2025-26.pdf,126,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,592,,N06000186,ALTERNATE_IDENTIFIER,TETARIAKHAR EXPANSION OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,11/2019,,03/2023,,243.52,,44.64,26.0,QPISR_QR_1st_2025-26.pdf,126,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,593,,N06000193,ALTERNATE_IDENTIFIER,PACHWARA SOUTH COAL BLOCK,NLC,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,07/2013,,09/2028,,2242.92,2242.9,1151.23,54.0,QPISR_QR_1st_2025-26.pdf,126,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,594,,N06000194,ALTERNATE_IDENTIFIER,PATHERDIH 2.5 NLW COAL WASHERY,BCCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,10/2015,,04/2018,,334.27,,135.86,47.0,QPISR_QR_1st_2025-26.pdf,126,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,595,,N06000216,ALTERNATE_IDENTIFIER,REVISED PROJECT REPORT MAGADH EXPANSION OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,08/2020,,03/2028,,7254.37,,1527.57,38.0,QPISR_QR_1st_2025-26.pdf,127,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,596,,N06000217,ALTERNATE_IDENTIFIER,EXPANSION PROJECT AMRAPALI OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,08/2020,,03/2028,,5136.15,,1092.17,43.0,QPISR_QR_1st_2025-26.pdf,127,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,597,,N06000218,ALTERNATE_IDENTIFIER,UCE OF EPR OF NORTH URIMARI OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,07/2021,,03/2029,,778.8,,694.11,75.0,QPISR_QR_1st_2025-26.pdf,127,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,598,,N06000237,ALTERNATE_IDENTIFIER,KOTRE BASANTPUR PACHMO OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,08/2020,,03/2032,,625.4,625.4,441.24,41.0,QPISR_QR_1st_2025-26.pdf,127,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,599,,N06000238,ALTERNATE_IDENTIFIER,CHANDRAGUPT OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,08/2020,,03/2032,,973.5,,440.56,12.4,QPISR_QR_1st_2025-26.pdf,127,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,600,,N06000239,ALTERNATE_IDENTIFIER,SIRKA OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,05/2020,,03/2028,,222.82,,139.31,51.0,QPISR_QR_1st_2025-26.pdf,127,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,601,,N06000240,ALTERNATE_IDENTIFIER,JHARKHAND LAIYO OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,08/2020,,03/2031,,764.57,,145.8,28.0,QPISR_QR_1st_2025-26.pdf,127,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,602,,N06000241,ALTERNATE_IDENTIFIER,EPR TAPIN SOUTH OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,11/2020,,03/2028,,230.41,,21.12,18.3,QPISR_QR_1st_2025-26.pdf,127,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,603,,N06000242,ALTERNATE_IDENTIFIER,EPR PUNDI OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,11/2020,,03/2027,,713.35,,236.57,21.0,QPISR_QR_1st_2025-26.pdf,127,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,604,,N06000243,ALTERNATE_IDENTIFIER,EPR ROHINI KARKATA OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,01/2021,,03/2028,,1020.42,,83.44,18.0,QPISR_QR_1st_2025-26.pdf,127,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,605,,N06000245,ALTERNATE_IDENTIFIER,EXPANSION OF KONAR OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,01/2022,,03/2032,,799.34,,416.73,32.0,QPISR_QR_1st_2025-26.pdf,127,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,606,,N06000246,ALTERNATE_IDENTIFIER,EXPANSION OF KARO OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,01/2022,,03/2029,,908.47,,217.68,21.0,QPISR_QR_1st_2025-26.pdf,128,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,607,,N06000247,ALTERNATE_IDENTIFIER,EXPANSION OF ASHOK OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,05/2021,,03/2028,,2898.28,,176.5,20.0,QPISR_QR_1st_2025-26.pdf,128,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,608,,N06000273,ALTERNATE_IDENTIFIER,AMALGAMATED NTST KUJAMA OCP 8.5 MTY,BCCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,01/2023,,03/2030,,4011.85,,398.49,25.1,QPISR_QR_1st_2025-26.pdf,128,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,609,,N06000275,ALTERNATE_IDENTIFIER,HURA C OC,ECL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,08/2022,,03/2029,,859.41,,448.72,62.0,QPISR_QR_1st_2025-26.pdf,128,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,610,,N06000280,ALTERNATE_IDENTIFIER,CHUPERBHITA- SIMLONG OCP,ECL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,12/2023,,03/2037,03/2037,979.08,,,0.01,QPISR_QR_1st_2025-26.pdf,128,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,611,,N06000287,ALTERNATE_IDENTIFIER,BLOCK-E OCP (15 MTY),BCCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,03/2024,,03/2029,,5850.83,,5.96,2.0,QPISR_QR_1st_2025-26.pdf,128,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,612,,N06000295,ALTERNATE_IDENTIFIER,JARANGDIH OCP,CCL,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,02/2020,,03/2029,,414.37,,85.6,0.0,QPISR_QR_1st_2025-26.pdf,128,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,613,,N28000067,ALTERNATE_IDENTIFIER,2000 BOYS HOSTEL(1000 DOUBLE BEDDED ROOM) AT ISM DHANBAD,CPWD EDUCATION,,DEPARTMENT OF HIGHER EDUCATION,Jharkhand,09/2012,,03/2016,,171.86,,174.48,99.0,QPISR_QR_1st_2025-26.pdf,128,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,614,,N16000445,ALTERNATE_IDENTIFIER,DEVELOPMENT OF JHARIA CBM BLOCK (PHASE-1),ONGC,,DEPARTMENT OF HIGHER EDUCATION,Jharkhand,11/2019,,01/2024,03/2025,431.0,,204.31,58.0,QPISR_QR_1st_2025-26.pdf,128,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,615,,N16000480,ALTERNATE_IDENTIFIER,LAYING OF NATURAL GAS PIPELINE FROM HAZARIBAGH TO RANCHI,IOCL,,DEPARTMENT OF HIGHER EDUCATION,Jharkhand,03/2023,,02/2026,,202.07,,52.94,42.95,QPISR_QR_1st_2025-26.pdf,128,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,616,,N16000497,ALTERNATE_IDENTIFIER,CGD PROJECT IN BIHAR JHARKHAND,HPCL,,DEPARTMENT OF HIGHER EDUCATION,Jharkhand,06/2022,,06/2030,,1377.0,,282.88,24.15,QPISR_QR_1st_2025-26.pdf,129,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,617,,N18000177,ALTERNATE_IDENTIFIER,NORTH KARANPURA STPP (3X660 MW),NTPC,,POWER,Jharkhand,02/2014,,06/2019,10/2022,16242.9,,17323.08,98.0,QPISR_QR_1st_2025-26.pdf,129,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,618,,N18000275,ALTERNATE_IDENTIFIER,PATRATU STPP-I (3X800MW),NTPC,,POWER,Jharkhand,11/2017,,03/2023,,17112.0,,17219.35,81.0,QPISR_QR_1st_2025-26.pdf,129,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,619,,N18000367,ALTERNATE_IDENTIFIER,BADAM COAL MINING PROJECT,NTPC,,POWER,Jharkhand,02/2019,,10/2024,04/2027,501.79,784.39,368.94,59.79,QPISR_QR_1st_2025-26.pdf,129,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,620,,N18000370,ALTERNATE_IDENTIFIER,KERANDARI COAL MINING PROJECT,NTPC,,POWER,Jharkhand,09/2015,,11/2019,03/2025,1553.0,2896.64,2095.17,64.0,QPISR_QR_1st_2025-26.pdf,129,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,621,220100305,,PRIMARY_IDENTIFIER,"KODERMA-TILAIYA (NL), ECR",ECR,,POWER,Jharkhand,04/2002,,03/2023,,1625.87,1625.87,2039.52,80.0,QPISR_QR_1st_2025-26.pdf,129,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,622,,N22000396,ALTERNATE_IDENTIFIER,BONDAMUNDA RANCHI DOUBLING,SER,,POWER,Jharkhand,03/2016,,06/2024,,3029.04,3029.04,2436.91,84.5,QPISR_QR_1st_2025-26.pdf,129,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,623,,N22000508,ALTERNATE_IDENTIFIER,LODHMA TO PISKA LINK LINE BY PASSING HATIA/RANCHI WITH Y CONNECTION (17.2 KM),SER,,POWER,Jharkhand,04/2018,,06/2026,,501.52,,275.97,4.0,QPISR_QR_1st_2025-26.pdf,129,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,624,,N22000529,ALTERNATE_IDENTIFIER,DOUBLING OF PRADHANKHUNTA JN - PATHERDIH BAZAR-BHOJUDIH,ECR,,POWER,Jharkhand,11/2022,,11/2027,,202.0,349.22,76.94,2.0,QPISR_QR_1st_2025-26.pdf,129,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,625,,N22000595,ALTERNATE_IDENTIFIER,KHARAGPUR-ADITYAPUR - 3RD LINE (132 KM),RVNL,,POWER,Jharkhand,12/2015,,03/2025,,3249.98,,2899.45,0.0,QPISR_QR_1st_2025-26.pdf,129,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,626,,N22000599,ALTERNATE_IDENTIFIER,3RD LINE BETWEEN DHANBAD SONNAGAR,RVNL,,POWER,Jharkhand,11/2016,,03/2026,,8975.0,,4705.38,0.0,QPISR_QR_1st_2025-26.pdf,130,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,627,,N22000610,ALTERNATE_IDENTIFIER,GARHWA ROAD - RAIL OVER RAIL,ECR,,POWER,Jharkhand,03/2017,,06/2024,,262.71,,227.86,70.0,QPISR_QR_1st_2025-26.pdf,130,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,628,,N22000611,ALTERNATE_IDENTIFIER,GOMOH - FLYOVER FOR DOWN TRAINS,ECR,,POWER,Jharkhand,01/2018,,03/2023,,686.03,,419.46,45.0,QPISR_QR_1st_2025-26.pdf,130,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,629,,N24001589,ALTERNATE_IDENTIFIER,HARIHARGANJ TO PARWA MODE SECTION FROM KM 23.284 TO KM 57.049 OF NH-98,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,09/2020,,03/2024,12/2024,755.26,,635.78,88.1,QPISR_QR_1st_2025-26.pdf,130,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,630,,N24001590,ALTERNATE_IDENTIFIER,4L FROM KM 196.87 (SANKHA) TO KM 219.6 (KHAJURI) ON NH-75 [REHLA / GARHWA BYPASS],NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,09/2020,,10/2023,12/2024,748.99,,831.75,100.0,QPISR_QR_1st_2025-26.pdf,130,Table 7: Project List: Ongoing Projects,SUCCESS
2025-06,631,,N24001594,ALTERNATE_IDENTIFIER,ELEVATED CORRIDOR IN RANCHI CITY FROM KM 0.00 TO KM 3.260 OF NH-75 INCLUDING DOWN RAMP ON NH-23 FROM,NHAI,,ROAD TRANSPORT AND HIGHWAYS,Jharkhand,02/2022,,01/2025,03/2025,534.73,,282.33,99.57,QPISR_QR_1st_2025-26.pdf,130,Table 7: Project List: Ongoing Projects,SUCCESS
