project_code,identity_key,prediction_month,state,sector,ministry,agency,project_age_months,progress_current,expenditure_current,original_cost_current,revised_cost_current,effective_target_months_from_cutoff,progress_change_1m,progress_change_3m,progress_velocity_3m,progress_acceleration_3m,expenditure_change_1m,expenditure_change_3m,expenditure_velocity_3m,cost_revision_count_to_date,last_cost_revision_pct,months_since_cost_revision,schedule_revision_count_to_date,months_since_schedule_revision,months_since_material_progress_change,expenditure_to_original_cost,expenditure_to_revised_cost,cost_revision_pct_current,months_observed,months_since_first_observation,revised_cost_missing,progress_missing,future_cost_increase_5pct_6m
400073,P:400073,2025-12,Jharkhand,Coal,Ministry of Coal,Ministry of Coal,47.000000,45.000000,429.330000,799.340000,799.340000,75.000000,0.000000,0.000000,0.000000,0.000000,-0.320000,-0.090000,-0.030000,0,,,0,,4.000000,0.537106,0.537106,0.000000,6,5,0,0,0
400073,P:400073,2026-01,Jharkhand,Coal,Ministry of Coal,Ministry of Coal,48.000000,46.000000,429.610000,799.340000,799.340000,74.000000,1.000000,1.000000,0.333333,1.000000,0.280000,-0.040000,-0.013333,0,,,0,,0.000000,0.537456,0.537456,0.000000,7,6,0,0,0
400074,P:400074,2025-07,Jharkhand,Coal,Ministry of Coal,Ministry of Coal,42.000000,22.000000,251.790000,908.470000,908.470000,,,,,,,,,0,,,0,,,0.277158,0.277158,0.000000,1,0,0,0,0
400074,P:400074,2025-08,Jharkhand,Coal,Ministry of Coal,Ministry of Coal,43.000000,22.000000,269.180000,908.470000,908.470000,43.000000,0.000000,,,,17.390000,,,0,,,0,,,0.296300,0.296300,0.000000,2,1,0,0,0
400074,P:400074,2025-09,Jharkhand,Coal,Ministry of Coal,Ministry of Coal,44.000000,22.000000,269.180000,908.470000,908.470000,42.000000,0.000000,,,0.000000,0.000000,,,0,,,0,,,0.296300,0.296300,0.000000,3,2,0,0,0
400074,P:400074,2025-10,Jharkhand,Coal,Ministry of Coal,Ministry of Coal,45.000000,22.000000,269.260000,908.470000,908.470000,41.000000,0.000000,0.000000,0.000000,0.000000,0.080000,17.470000,5.823333,0,,,0,,,0.296388,0.296388,0.000000,4,3,0,0,0
400074,P:400074,2025-11,Jharkhand,Coal,Ministry of Coal,Ministry of Coal,46.000000,22.000000,269.260000,908.470000,908.470000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.026667,0,,,0,,,0.296388,0.296388,0.000000,5,4,0,0,0
400074,P:400074,2025-12,Jharkhand,Coal,Ministry of Coal,Ministry of Coal,47.000000,22.000000,269.260000,908.470000,908.470000,39.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.026667,0,,,0,,,0.296388,0.296388,0.000000,6,5,0,0,0
400074,P:400074,2026-01,Jharkhand,Coal,Ministry of Coal,Ministry of Coal,48.000000,22.000000,278.340000,908.470000,908.470000,38.000000,0.000000,0.000000,0.000000,0.000000,9.080000,9.080000,3.026667,0,,,0,,,0.306383,0.306383,0.000000,7,6,0,0,0
400077,P:400077,2025-07,Tamil Nadu,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],42.000000,85.000000,619.500000,827.000000,887.710000,8.000000,,,,,,,,0,,,0,,,0.749093,0.697863,0.073410,1,0,0,0,0
400077,P:400077,2025-08,Tamil Nadu,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],43.000000,88.000000,626.010000,827.000000,887.710000,7.000000,3.000000,,,,6.510000,,,0,,,0,,0.000000,0.756965,0.705197,0.073410,2,1,0,0,0
400078,P:400078,2025-07,"Gujarat, Rajasthan",Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,43.000000,84.000000,7071.080000,9028.000000,9028.000000,5.000000,,,,,,,,0,,,0,,,0.783239,0.783239,0.000000,1,0,0,0,0
400078,P:400078,2025-08,"Gujarat, Rajasthan",Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,44.000000,85.000000,7136.410000,9028.000000,9028.000000,4.000000,1.000000,,,,65.330000,,,0,,,0,,0.000000,0.790475,0.790475,0.000000,2,1,0,0,0
400078,P:400078,2025-09,"Gujarat, Haryana, Rajasthan",Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,45.000000,85.000000,7186.980000,9028.000000,9028.000000,3.000000,0.000000,,,-1.000000,50.570000,,,0,,,0,,1.000000,0.796077,0.796077,0.000000,3,2,0,0,0
400078,P:400078,2025-10,"Gujarat, Haryana, Rajasthan",Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,46.000000,86.000000,7292.340000,9028.000000,9028.000000,2.000000,1.000000,2.000000,0.666667,1.000000,105.360000,221.260000,73.753333,0,,,0,,0.000000,0.807747,0.807747,0.000000,4,3,0,0,0
400078,P:400078,2025-11,"Gujarat, Haryana, Rajasthan",Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,47.000000,86.000000,7357.450000,9028.000000,9028.000000,7.000000,0.000000,1.000000,0.333333,-1.000000,65.110000,221.040000,73.680000,0,,,1,0.000000,1.000000,0.814959,0.814959,0.000000,5,4,0,0,0
400078,P:400078,2025-12,"Gujarat, Haryana, Rajasthan",Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,48.000000,88.000000,7394.540000,9028.000000,9028.000000,6.000000,2.000000,3.000000,1.000000,2.000000,37.090000,207.560000,69.186667,0,,,1,1.000000,0.000000,0.819067,0.819067,0.000000,6,5,0,0,0
400081,P:400081,2025-10,Manipur,Education,Department of Sports,Department of Sports & Youth Affairs,45.000000,94.000000,553.380000,906.470000,611.740000,1.000000,,,,,,,,0,,,0,,,0.610478,0.904600,-0.325140,1,0,0,0,0
400081,P:400081,2025-11,Manipur,Education,Department of Sports,Department of Sports & Youth Affairs,46.000000,95.000000,559.270000,906.470000,611.740000,0.000000,1.000000,,,,5.890000,,,0,,,0,,0.000000,0.616976,0.914228,-0.325140,2,1,0,0,0
400081,P:400081,2025-12,Manipur,Education,Department of Sports,Department of Sports & Youth Affairs,47.000000,95.000000,565.170000,906.470000,611.740000,8.000000,0.000000,,,-1.000000,5.900000,,,0,,,1,0.000000,1.000000,0.623485,0.923873,-0.325140,3,2,0,0,0
400081,P:400081,2026-01,Manipur,Education,Department of Sports,Department of Sports & Youth Affairs,48.000000,96.000000,569.370000,906.470000,611.740000,7.000000,1.000000,2.000000,0.666667,1.000000,4.200000,15.990000,5.330000,0,,,1,1.000000,0.000000,0.628118,0.930739,-0.325140,4,3,0,0,0
400087,P:400087,2025-07,Gujarat,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],47.000000,73.000000,765.430000,885.630000,1286.670000,7.000000,,,,,,,,0,,,0,,,0.864277,0.594892,0.452830,1,0,0,0,0
400087,P:400087,2025-08,Gujarat,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],48.000000,78.000000,789.490000,885.630000,1286.670000,6.000000,5.000000,,,,24.060000,,,0,,,0,,0.000000,0.891445,0.613592,0.452830,2,1,0,0,0
400087,P:400087,2025-09,Gujarat,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],49.000000,79.000000,830.890000,885.630000,1286.670000,5.000000,1.000000,,,-4.000000,41.400000,,,0,,,0,,0.000000,0.938191,0.645768,0.452830,3,2,0,0,0
400087,P:400087,2025-10,Gujarat,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],50.000000,79.000000,876.530000,885.630000,1286.670000,4.000000,0.000000,6.000000,2.000000,-1.000000,45.640000,111.100000,37.033333,0,,,0,,1.000000,0.989725,0.681239,0.452830,4,3,0,0,0
400087,P:400087,2025-11,Gujarat,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],51.000000,80.000000,876.840000,885.630000,1286.670000,3.000000,1.000000,2.000000,0.666667,1.000000,0.310000,87.350000,29.116667,0,,,0,,0.000000,0.990075,0.681480,0.452830,5,4,0,0,0
400087,P:400087,2025-12,Gujarat,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],52.000000,85.000000,911.570000,885.630000,1286.670000,2.000000,5.000000,6.000000,2.000000,4.000000,34.730000,80.680000,26.893333,0,,,0,,0.000000,1.029290,0.708472,0.452830,6,5,0,0,0
400087,P:400087,2026-01,Gujarat,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],53.000000,85.000000,934.830000,885.630000,1347.610000,14.000000,0.000000,6.000000,2.000000,-5.000000,23.260000,58.300000,19.433333,1,0.047363,0.000000,1,0.000000,1.000000,1.055554,0.693695,0.521640,7,6,0,0,0
400093,P:400093,2025-07,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,99.000000,0.000000,0.000000,1672.700000,1672.700000,8.000000,,,,,,,,0,,,0,,,0.000000,0.000000,0.000000,1,0,0,0,0
400093,P:400093,2025-08,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,100.000000,0.000000,0.000000,1672.700000,1672.700000,7.000000,0.000000,,,,0.000000,,,0,,,0,,,0.000000,0.000000,0.000000,2,1,0,0,0
400093,P:400093,2025-09,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,101.000000,1.000000,22.240000,1672.700000,1672.700000,6.000000,1.000000,,,1.000000,22.240000,,,0,,,0,,0.000000,0.013296,0.013296,0.000000,3,2,0,0,0
400093,P:400093,2025-10,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,102.000000,1.000000,22.240000,1672.700000,1672.700000,5.000000,0.000000,1.000000,0.333333,-1.000000,0.000000,22.240000,7.413333,0,,,0,,1.000000,0.013296,0.013296,0.000000,4,3,0,0,0
400095,P:400095,2025-07,Maharashtra,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,99.000000,50.000000,252.000000,743.730000,743.730000,11.000000,,,,,,,,0,,,0,,,0.338833,0.338833,0.000000,1,0,0,0,0
400095,P:400095,2025-08,Maharashtra,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,100.000000,50.000000,252.000000,743.730000,743.730000,10.000000,0.000000,,,,0.000000,,,0,,,0,,,0.338833,0.338833,0.000000,2,1,0,0,0
400095,P:400095,2025-09,Maharashtra,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,101.000000,50.000000,252.430000,743.730000,743.730000,9.000000,0.000000,,,0.000000,0.430000,,,0,,,0,,,0.339411,0.339411,0.000000,3,2,0,0,0
400095,P:400095,2025-10,Maharashtra,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,102.000000,52.000000,295.120000,743.730000,743.730000,8.000000,2.000000,2.000000,0.666667,2.000000,42.690000,43.120000,14.373333,0,,,0,,0.000000,0.396811,0.396811,0.000000,4,3,0,0,0
400096,P:400096,2025-07,Madhya Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,123.000000,3.000000,172.560000,648.090000,648.090000,8.000000,,,,,,,,0,,,0,,,0.266259,0.266259,0.000000,1,0,0,0,0
400096,P:400096,2025-08,Madhya Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,124.000000,3.000000,172.560000,648.090000,648.090000,7.000000,0.000000,,,,0.000000,,,0,,,0,,,0.266259,0.266259,0.000000,2,1,0,0,0
400096,P:400096,2025-09,Madhya Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,101.000000,3.000000,172.560000,648.090000,648.090000,6.000000,0.000000,,,0.000000,0.000000,,,0,,,0,,,0.266259,0.266259,0.000000,3,2,0,0,0
400096,P:400096,2025-10,Madhya Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,102.000000,3.000000,172.560000,648.090000,648.090000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,0.266259,0.266259,0.000000,4,3,0,0,0
400097,P:400097,2025-07,Gujarat,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",255.000000,90.300000,4954.990000,5021.760000,6670.310000,-4.000000,,,,,,,,0,,,0,,,0.986704,0.742843,0.328281,1,0,0,0,0
400097,P:400097,2025-08,Gujarat,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",256.000000,90.300000,4954.990000,5021.760000,6670.310000,-5.000000,0.000000,,,,0.000000,,,0,,,0,,,0.986704,0.742843,0.328281,2,1,0,0,0
400097,P:400097,2025-09,Gujarat,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",101.000000,90.000000,4954.990000,5021.760000,6670.310000,6.000000,-0.300000,,,-0.300000,0.000000,,,0,,,1,0.000000,,0.986704,0.742843,0.328281,3,2,0,0,0
400097,P:400097,2025-10,Gujarat,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",102.000000,90.000000,4954.990000,5021.760000,6670.310000,5.000000,0.000000,-0.300000,-0.100000,0.300000,0.000000,0.000000,0.000000,0,,,1,1.000000,,0.986704,0.742843,0.328281,4,3,0,0,0
400100,P:400100,2025-07,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,234.000000,95.000000,869.110000,353.050000,1023.240000,-4.000000,,,,,,,,0,,,0,,,2.461719,0.849371,1.898286,1,0,0,0,0
400100,P:400100,2025-08,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,235.000000,95.000000,869.110000,353.050000,1023.240000,10.000000,0.000000,,,,0.000000,,,0,,,1,0.000000,,2.461719,0.849371,1.898286,2,1,0,0,0
400100,P:400100,2025-09,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,236.000000,95.000000,869.110000,353.050000,1023.240000,9.000000,0.000000,,,0.000000,0.000000,,,0,,,1,1.000000,,2.461719,0.849371,1.898286,3,2,0,0,0
400100,P:400100,2025-10,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,237.000000,95.000000,869.110000,353.050000,1023.240000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,2.000000,,2.461719,0.849371,1.898286,4,3,0,0,0
400100,P:400100,2025-11,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,238.000000,95.000000,869.110000,353.050000,1023.240000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,3.000000,,2.461719,0.849371,1.898286,5,4,0,0,0
400100,P:400100,2025-12,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,239.000000,95.000000,869.110000,353.050000,1023.240000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,4.000000,,2.461719,0.849371,1.898286,6,5,0,0,0
400100,P:400100,2026-01,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,240.000000,95.000000,869.110000,353.050000,1023.240000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,5.000000,,2.461719,0.849371,1.898286,7,6,0,0,0
400101,P:400101,2025-07,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,243.000000,98.000000,610.890000,397.410000,697.390000,20.000000,,,,,,,,0,,,0,,,1.537178,0.875966,0.754838,1,0,0,0,0
400101,P:400101,2025-08,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,244.000000,98.000000,610.890000,397.410000,697.390000,19.000000,0.000000,,,,0.000000,,,0,,,0,,,1.537178,0.875966,0.754838,2,1,0,0,0
400101,P:400101,2025-09,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,245.000000,98.000000,619.090000,397.410000,697.390000,18.000000,0.000000,,,0.000000,8.200000,,,0,,,0,,,1.557812,0.887724,0.754838,3,2,0,0,0
400101,P:400101,2025-10,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,246.000000,98.000000,619.090000,397.410000,697.390000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.200000,2.733333,0,,,0,,,1.557812,0.887724,0.754838,4,3,0,0,0
400101,P:400101,2025-11,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,247.000000,98.000000,619.090000,397.410000,697.390000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.200000,2.733333,0,,,0,,,1.557812,0.887724,0.754838,5,4,0,0,0
400101,P:400101,2025-12,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,248.000000,98.000000,619.090000,397.410000,697.390000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.557812,0.887724,0.754838,6,5,0,0,0
400101,P:400101,2026-01,Andhra Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,249.000000,98.000000,619.460000,397.410000,697.390000,14.000000,0.000000,0.000000,0.000000,0.000000,0.370000,0.370000,0.123333,0,,,0,,,1.558743,0.888255,0.754838,7,6,0,0,0
400102,P:400102,2025-07,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,243.000000,96.000000,940.700000,736.130000,949.870000,-7.000000,,,,,,,,0,,,0,,,1.277899,0.990346,0.290356,1,0,0,0,0
400102,P:400102,2025-08,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,244.000000,96.000000,940.700000,736.130000,949.870000,7.000000,0.000000,,,,0.000000,,,0,,,1,0.000000,,1.277899,0.990346,0.290356,2,1,0,0,0
400102,P:400102,2025-09,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,245.000000,96.000000,940.700000,736.130000,949.870000,6.000000,0.000000,,,0.000000,0.000000,,,0,,,1,1.000000,,1.277899,0.990346,0.290356,3,2,0,0,0
400102,P:400102,2025-10,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,246.000000,96.000000,940.700000,736.130000,949.870000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,2.000000,,1.277899,0.990346,0.290356,4,3,0,0,0
400102,P:400102,2025-11,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,247.000000,96.000000,940.700000,736.130000,949.870000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,3.000000,,1.277899,0.990346,0.290356,5,4,0,0,0
400102,P:400102,2025-12,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,248.000000,96.000000,940.700000,736.130000,949.870000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,4.000000,,1.277899,0.990346,0.290356,6,5,0,0,0
400102,P:400102,2026-01,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,249.000000,96.000000,940.700000,736.130000,949.870000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,5.000000,,1.277899,0.990346,0.290356,7,6,0,0,0
400103,P:400103,2025-07,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,234.000000,92.000000,4491.080000,1331.300000,5940.090000,-4.000000,,,,,,,,0,,,0,,,3.373455,0.756063,3.461872,1,0,0,0,0
400103,P:400103,2025-08,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,235.000000,92.000000,4491.080000,1331.300000,5940.090000,16.000000,0.000000,,,,0.000000,,,0,,,1,0.000000,,3.373455,0.756063,3.461872,2,1,0,0,0
400103,P:400103,2025-09,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,236.000000,92.000000,4491.080000,1331.300000,5940.090000,15.000000,0.000000,,,0.000000,0.000000,,,0,,,1,1.000000,,3.373455,0.756063,3.461872,3,2,0,0,0
400103,P:400103,2025-10,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,237.000000,92.000000,4491.080000,1331.300000,5940.090000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,2.000000,,3.373455,0.756063,3.461872,4,3,0,0,0
400103,P:400103,2025-11,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,238.000000,92.000000,4491.080000,1331.300000,5940.090000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,3.000000,,3.373455,0.756063,3.461872,5,4,0,0,0
400103,P:400103,2025-12,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,239.000000,92.000000,4491.080000,1331.300000,5940.090000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,4.000000,,3.373455,0.756063,3.461872,6,5,0,0,0
400103,P:400103,2026-01,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,240.000000,92.000000,4491.080000,1331.300000,5940.090000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,5.000000,,3.373455,0.756063,3.461872,7,6,0,0,0
400104,P:400104,2025-07,Bihar,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-BR,219.000000,44.000000,469.660000,571.070000,658.120000,8.000000,,,,,,,,0,,,0,,,0.822421,0.713639,0.152433,1,0,0,0,0
400104,P:400104,2025-08,Bihar,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-BR,220.000000,44.000000,469.660000,571.070000,658.120000,7.000000,0.000000,,,,0.000000,,,0,,,0,,,0.822421,0.713639,0.152433,2,1,0,0,0
400104,P:400104,2025-09,Bihar,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-BR,221.000000,44.000000,447.680000,571.070000,658.120000,6.000000,0.000000,,,0.000000,-21.980000,,,0,,,0,,,0.783932,0.680241,0.152433,3,2,0,0,0
400105,P:400105,2025-07,Maharashtra,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,87.000000,76.220000,713.460000,580.790000,895.810000,-1.000000,,,,,,,,0,,,0,,,1.228430,0.796441,0.542399,1,0,0,0,0
