project_code,identity_key,prediction_month,state,sector,ministry,agency,project_age_months,progress_current,expenditure_current,original_cost_current,revised_cost_current,effective_target_months_from_cutoff,progress_change_1m,progress_change_3m,progress_velocity_3m,progress_acceleration_3m,expenditure_change_1m,expenditure_change_3m,expenditure_velocity_3m,cost_revision_count_to_date,last_cost_revision_pct,months_since_cost_revision,schedule_revision_count_to_date,months_since_schedule_revision,months_since_material_progress_change,expenditure_to_original_cost,expenditure_to_revised_cost,cost_revision_pct_current,months_observed,months_since_first_observation,revised_cost_missing,progress_missing,future_schedule_later_3m
701404,P:701404,2025-09,Odisha,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,260.000000,79.000000,2712.750000,989.430000,2301.280000,9.000000,0.000000,,,0.000000,149.190000,,,0,,,1,0.000000,,2.741730,1.178800,1.325864,3,2,0,0,0
701404,P:701404,2025-10,Odisha,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,261.000000,79.000000,2712.750000,989.430000,2301.280000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.190000,49.730000,0,,,1,1.000000,,2.741730,1.178800,1.325864,4,3,0,0,0
701404,P:701404,2025-11,Odisha,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,262.000000,79.000000,2712.750000,989.430000,2301.280000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.190000,49.730000,0,,,1,2.000000,,2.741730,1.178800,1.325864,5,4,0,0,0
701404,P:701404,2025-12,Odisha,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,263.000000,79.000000,2712.750000,989.430000,2301.280000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,1,3.000000,,2.741730,1.178800,1.325864,6,5,0,0,0
701404,P:701404,2026-01,Odisha,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,264.000000,79.000000,2804.160000,989.430000,2301.280000,5.000000,0.000000,0.000000,0.000000,0.000000,91.410000,91.410000,30.470000,0,,,1,4.000000,,2.834117,1.218522,1.325864,7,6,0,0,0
701404,P:701404,2026-02,Odisha,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,265.000000,79.000000,2804.160000,989.430000,2301.280000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.410000,30.470000,0,,,1,5.000000,,2.834117,1.218522,1.325864,8,7,0,0,0
701404,P:701404,2026-03,Odisha,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,266.000000,79.500000,2804.160000,989.430000,2301.280000,3.000000,0.500000,0.500000,0.166667,0.500000,0.000000,91.410000,30.470000,0,,,1,6.000000,,2.834117,1.218522,1.325864,9,8,0,0,0
701404,P:701404,2026-04,Odisha,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,267.000000,79.500000,2804.160000,989.430000,2301.280000,2.000000,0.000000,0.500000,0.166667,-0.500000,0.000000,0.000000,0.000000,0,,,1,7.000000,,2.834117,1.218522,1.325864,10,9,0,0,0
701405,P:701405,2026-02,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,238.000000,87.000000,4665.050000,8200.710000,,-2.000000,,,,,,,,1,-0.443265,0.000000,0,,,0.568859,,0.000000,3,7,1,0,0
701405,P:701405,2026-03,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,239.000000,87.700000,4784.540000,8200.710000,,-3.000000,0.700000,,,,119.490000,,,1,-0.443265,1.000000,0,,,0.583430,,0.000000,4,8,1,0,0
701405,P:701405,2026-04,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,240.000000,87.700000,4784.540000,8200.710000,,-4.000000,0.000000,,,-0.700000,0.000000,,,1,-0.443265,2.000000,0,,,0.583430,,0.000000,5,9,1,0,0
701406,P:701406,2025-07,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,210.000000,100.000000,1839.760000,1402.000000,2509.660000,8.000000,,,,,,,,0,,,0,,,1.312240,0.733071,0.790057,1,0,0,0,0
701406,P:701406,2025-08,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,211.000000,100.000000,1839.760000,1402.000000,2509.660000,7.000000,0.000000,,,,0.000000,,,0,,,0,,,1.312240,0.733071,0.790057,2,1,0,0,0
701406,P:701406,2025-09,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,212.000000,100.000000,1839.760000,1402.000000,2509.660000,6.000000,0.000000,,,0.000000,0.000000,,,0,,,0,,,1.312240,0.733071,0.790057,3,2,0,0,0
701406,P:701406,2025-10,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,213.000000,100.000000,1839.760000,1402.000000,2509.660000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.312240,0.733071,0.790057,4,3,0,0,0
701406,P:701406,2025-11,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,214.000000,100.000000,1839.760000,1402.000000,2509.660000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.312240,0.733071,0.790057,5,4,0,0,0
701406,P:701406,2025-12,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,215.000000,100.000000,1839.760000,1402.000000,2509.660000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.312240,0.733071,0.790057,6,5,0,0,0
701406,P:701406,2026-01,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,216.000000,100.000000,1839.760000,1402.000000,2509.660000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.312240,0.733071,0.790057,7,6,0,0,0
701406,P:701406,2026-02,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,217.000000,100.000000,1839.760000,1402.000000,2509.660000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.312240,0.733071,0.790057,8,7,0,0,0
701406,P:701406,2026-03,Telangana,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,218.000000,100.000000,1839.760000,1402.000000,2509.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.312240,0.733071,0.790057,9,8,0,0,0
701408,P:701408,2025-07,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,216.000000,82.000000,4415.240000,1060.670000,4417.210000,-7.000000,,,,,,,,0,,,0,,,4.162690,0.999554,3.164547,1,0,0,0,1
701408,P:701408,2025-08,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,217.000000,82.000000,4415.240000,1060.670000,4417.210000,4.000000,0.000000,,,,0.000000,,,0,,,1,0.000000,,4.162690,0.999554,3.164547,2,1,0,0,0
701408,P:701408,2025-09,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,209.000000,82.000000,4415.240000,1060.670000,4417.210000,3.000000,0.000000,,,0.000000,0.000000,,,0,,,1,1.000000,,4.162690,0.999554,3.164547,3,2,0,0,0
701408,P:701408,2025-10,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,210.000000,82.000000,4552.440000,1060.670000,4417.210000,2.000000,0.000000,0.000000,0.000000,0.000000,137.200000,137.200000,45.733333,0,,,1,2.000000,,4.292042,1.030614,3.164547,4,3,0,0,0
701408,P:701408,2025-11,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,211.000000,82.000000,4552.440000,1060.670000,4417.210000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.200000,45.733333,0,,,1,3.000000,,4.292042,1.030614,3.164547,5,4,0,0,0
701408,P:701408,2025-12,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,212.000000,82.000000,4552.440000,1060.670000,4417.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.200000,45.733333,0,,,1,4.000000,,4.292042,1.030614,3.164547,6,5,0,0,0
701408,P:701408,2026-01,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,213.000000,82.000000,4575.740000,1060.670000,4417.210000,-1.000000,0.000000,0.000000,0.000000,0.000000,23.300000,23.300000,7.766667,0,,,1,5.000000,,4.314009,1.035889,3.164547,7,6,0,0,0
701408,P:701408,2026-02,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,214.000000,82.000000,4575.740000,1060.670000,4417.210000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.300000,7.766667,0,,,1,6.000000,,4.314009,1.035889,3.164547,8,7,0,0,0
701408,P:701408,2026-03,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,215.000000,82.390000,4575.740000,1060.670000,4417.210000,-3.000000,0.390000,0.390000,0.130000,0.390000,0.000000,23.300000,7.766667,0,,,1,7.000000,,4.314009,1.035889,3.164547,9,8,0,0,0
701408,P:701408,2026-04,Uttar Pradesh,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,216.000000,82.390000,4575.740000,1060.670000,4417.210000,-4.000000,0.000000,0.390000,0.130000,-0.390000,0.000000,0.000000,0.000000,0,,,1,8.000000,,4.314009,1.035889,3.164547,10,9,0,0,0
701410,P:701410,2025-07,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,87.000000,80.000000,2962.990000,1441.260000,2462.160000,-1.000000,,,,,,,,0,,,0,,,2.055833,1.203411,0.708339,1,0,0,0,1
701410,P:701410,2025-08,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,88.000000,80.000000,3000.360000,1441.260000,2462.160000,10.000000,0.000000,,,,37.370000,,,0,,,1,0.000000,,2.081762,1.218589,0.708339,2,1,0,0,0
701410,P:701410,2025-09,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,89.000000,80.000000,3000.360000,1441.260000,2462.160000,9.000000,0.000000,,,0.000000,0.000000,,,0,,,1,1.000000,,2.081762,1.218589,0.708339,3,2,0,0,0
701410,P:701410,2025-10,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,90.000000,80.000000,3012.690000,1441.260000,2462.160000,8.000000,0.000000,0.000000,0.000000,0.000000,12.330000,49.700000,16.566667,0,,,1,2.000000,,2.090317,1.223596,0.708339,4,3,0,0,0
701410,P:701410,2025-11,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,91.000000,80.000000,3012.690000,1441.260000,2462.160000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.330000,4.110000,0,,,1,3.000000,,2.090317,1.223596,0.708339,5,4,0,0,0
701410,P:701410,2025-12,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,92.000000,80.000000,3012.690000,1441.260000,2462.160000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.330000,4.110000,0,,,1,4.000000,,2.090317,1.223596,0.708339,6,5,0,0,0
701410,P:701410,2026-01,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,93.000000,85.000000,2148.330000,1441.260000,2462.160000,5.000000,5.000000,5.000000,1.666667,5.000000,-864.360000,-864.360000,-288.120000,0,,,1,5.000000,0.000000,1.490592,0.872539,0.708339,7,6,0,0,0
701410,P:701410,2026-02,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,94.000000,85.000000,2166.190000,1441.260000,2462.160000,4.000000,0.000000,5.000000,1.666667,-5.000000,17.860000,-846.500000,-282.166667,0,,,1,6.000000,1.000000,1.502984,0.879793,0.708339,8,7,0,0,0
701410,P:701410,2026-03,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,95.000000,85.000000,2201.290000,1441.260000,2462.160000,3.000000,0.000000,5.000000,1.666667,0.000000,35.100000,-811.400000,-270.466667,0,,,1,7.000000,2.000000,1.527337,0.894048,0.708339,9,8,0,0,0
701410,P:701410,2026-04,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,96.000000,90.000000,2222.340000,1441.260000,2462.160000,2.000000,5.000000,5.000000,1.666667,5.000000,21.050000,74.010000,24.670000,0,,,1,8.000000,0.000000,1.541942,0.902598,0.708339,10,9,0,0,0
701411,P:701411,2025-07,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,87.000000,80.000000,2072.330000,2285.810000,2715.700000,3.000000,,,,,,,,0,,,0,,,0.906606,0.763092,0.188069,1,0,0,0,0
701411,P:701411,2025-08,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,88.000000,80.000000,2072.330000,2285.810000,2715.700000,2.000000,0.000000,,,,0.000000,,,0,,,0,,,0.906606,0.763092,0.188069,2,1,0,0,0
701411,P:701411,2025-09,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,89.000000,80.000000,2072.330000,2285.810000,2715.700000,1.000000,0.000000,,,0.000000,0.000000,,,0,,,0,,,0.906606,0.763092,0.188069,3,2,0,0,0
701411,P:701411,2025-10,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,90.000000,88.000000,2169.720000,2285.810000,2715.700000,0.000000,8.000000,8.000000,2.666667,8.000000,97.390000,97.390000,32.463333,0,,,0,,0.000000,0.949213,0.798954,0.188069,4,3,0,0,0
701411,P:701411,2025-11,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,91.000000,88.000000,2169.720000,2285.810000,2715.700000,-1.000000,0.000000,8.000000,2.666667,-8.000000,0.000000,97.390000,32.463333,0,,,0,,1.000000,0.949213,0.798954,0.188069,5,4,0,0,0
701411,P:701411,2025-12,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,92.000000,88.000000,2169.720000,2285.810000,2715.700000,-2.000000,0.000000,8.000000,2.666667,0.000000,0.000000,97.390000,32.463333,0,,,0,,2.000000,0.949213,0.798954,0.188069,6,5,0,0,1
701411,P:701411,2026-01,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,93.000000,88.000000,2184.720000,2285.810000,2715.700000,-3.000000,0.000000,0.000000,0.000000,0.000000,15.000000,15.000000,5.000000,0,,,0,,3.000000,0.955775,0.804478,0.188069,7,6,0,0,1
701411,P:701411,2026-02,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,94.000000,88.000000,2184.720000,2285.810000,2715.700000,-4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,5.000000,0,,,0,,4.000000,0.955775,0.804478,0.188069,8,7,0,0,1
701411,P:701411,2026-03,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,95.000000,88.000000,2201.940000,2285.810000,2715.700000,3.000000,0.000000,0.000000,0.000000,0.000000,17.220000,32.220000,10.740000,0,,,1,0.000000,5.000000,0.963308,0.810819,0.188069,9,8,0,0,0
701411,P:701411,2026-04,Punjab,Water Resources,"Department of Water Resources, River Development & GR",Department of Water Resources-PB,96.000000,88.000000,2201.940000,2285.810000,2715.700000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.220000,5.740000,0,,,1,1.000000,6.000000,0.963308,0.810819,0.188069,10,9,0,0,0
701412,P:701412,2025-07,,Water Resources,"Department of Water Resources, River Development & GR","Department of Water Resources, River Development & GR",54.000000,32.000000,142.100000,1622.270000,2430.760000,8.000000,,,,,,,,0,,,0,,,0.087593,0.058459,0.498370,1,0,0,0,0
701412,P:701412,2025-08,,Water Resources,"Department of Water Resources, River Development & GR","Department of Water Resources, River Development & GR",55.000000,32.000000,142.100000,1622.270000,2430.760000,7.000000,0.000000,,,,0.000000,,,0,,,0,,,0.087593,0.058459,0.498370,2,1,0,0,0
701412,P:701412,2025-09,"Bihar, Jharkhand",Water Resources,"Department of Water Resources, River Development & GR","Department of Water Resources, River Development & GR",56.000000,32.000000,151.040000,1622.270000,2430.760000,6.000000,0.000000,,,0.000000,8.940000,,,0,,,0,,,0.093104,0.062137,0.498370,3,2,0,0,0
701412,P:701412,2025-10,"Bihar, Jharkhand",Water Resources,"Department of Water Resources, River Development & GR","Department of Water Resources, River Development & GR",57.000000,32.000000,151.040000,1622.270000,2430.760000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.940000,2.980000,0,,,0,,,0.093104,0.062137,0.498370,4,3,0,0,0
701412,P:701412,2025-11,"Bihar, Jharkhand",Water Resources,"Department of Water Resources, River Development & GR","Department of Water Resources, River Development & GR",58.000000,32.000000,151.040000,1622.270000,2430.760000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.940000,2.980000,0,,,0,,,0.093104,0.062137,0.498370,5,4,0,0,0
701412,P:701412,2025-12,"Bihar, Jharkhand",Water Resources,"Department of Water Resources, River Development & GR","Department of Water Resources, River Development & GR",59.000000,36.000000,167.160000,1622.270000,2430.760000,3.000000,4.000000,4.000000,1.333333,4.000000,16.120000,16.120000,5.373333,0,,,0,,0.000000,0.103041,0.068769,0.498370,6,5,0,0,0
